,embedding method,dimension,clustering method,modularity,permanence
35,../datasets/embedding_results/condmat_sparse_nb.txt,250.0,agglomerative,0.514630818847,0.326473574124
36,../datasets/embedding_results/condmat_sparse_nb.txt,300.0,kmeans,0.514683349326,0.303290426643
37,../datasets/embedding_results/condmat_sparse_nb.txt,300.0,agglomerative,0.528332850796,0.341374138414
38,../datasets/embedding_results/condmat_sparse_ua.txt,1.0,kmeans,0.0727208322025,-0.59642558806
39,../datasets/embedding_results/condmat_sparse_ua.txt,1.0,agglomerative,0.0730462364941,-0.596911520003
40,../datasets/embedding_results/condmat_sparse_ua.txt,2.0,kmeans,0.108981486885,-0.453274864005
41,../datasets/embedding_results/condmat_sparse_ua.txt,2.0,agglomerative,0.108800119162,-0.453410806499
42,../datasets/embedding_results/condmat_sparse_ua.txt,3.0,kmeans,0.149681334002,-0.300268316156
43,../datasets/embedding_results/condmat_sparse_ua.txt,3.0,agglomerative,0.150759277632,-0.295828497603
44,../datasets/embedding_results/condmat_sparse_ua.txt,4.0,kmeans,0.18018642695,-0.210109791418
45,../datasets/embedding_results/condmat_sparse_ua.txt,4.0,agglomerative,0.184629765124,-0.190167298586
46,../datasets/embedding_results/condmat_sparse_ua.txt,5.0,kmeans,0.206239799885,-0.14911415128
47,../datasets/embedding_results/condmat_sparse_ua.txt,5.0,agglomerative,0.210338502226,-0.119233248361
48,../datasets/embedding_results/condmat_sparse_ua.txt,6.0,kmeans,0.22828644044,-0.0884793887026
49,../datasets/embedding_results/condmat_sparse_ua.txt,6.0,agglomerative,0.233869124654,-0.0570022769677
50,../datasets/embedding_results/condmat_sparse_ua.txt,7.0,kmeans,0.244626345251,-0.057427109083
51,../datasets/embedding_results/condmat_sparse_ua.txt,7.0,agglomerative,0.252143580127,-0.0176665633549
52,../datasets/embedding_results/condmat_sparse_ua.txt,8.0,kmeans,0.258439698044,-0.0236816047099
53,../datasets/embedding_results/condmat_sparse_ua.txt,8.0,agglomerative,0.267211195693,0.00541499413546
54,../datasets/embedding_results/condmat_sparse_ua.txt,9.0,kmeans,0.270959267579,-0.00134277848817
55,../datasets/embedding_results/condmat_sparse_ua.txt,9.0,agglomerative,0.276581207973,0.0285550363975
56,../datasets/embedding_results/condmat_sparse_ua.txt,10.0,kmeans,0.276331806901,0.00928180523357
57,../datasets/embedding_results/condmat_sparse_ua.txt,10.0,agglomerative,0.286094435522,0.0448409868915
58,../datasets/embedding_results/condmat_sparse_ua.txt,20.0,kmeans,0.338856929173,0.117717499017
59,../datasets/embedding_results/condmat_sparse_ua.txt,20.0,agglomerative,0.354226234243,0.165839170442
60,../datasets/embedding_results/condmat_sparse_ua.txt,30.0,kmeans,0.362134303118,0.153362388931
61,../datasets/embedding_results/condmat_sparse_ua.txt,30.0,agglomerative,0.388423483378,0.216407045244
62,../datasets/embedding_results/condmat_sparse_ua.txt,40.0,kmeans,0.380130024076,0.17505062722
63,../datasets/embedding_results/condmat_sparse_ua.txt,40.0,agglomerative,0.400049100448,0.234230307733
64,../datasets/embedding_results/condmat_sparse_ua.txt,50.0,kmeans,0.396152192419,0.191950841567
65,../datasets/embedding_results/condmat_sparse_ua.txt,50.0,agglomerative,0.416692780532,0.251937851654
66,../datasets/embedding_results/condmat_sparse_ua.txt,100.0,kmeans,0.42451828305,0.217370614801
67,../datasets/embedding_results/condmat_sparse_ua.txt,100.0,agglomerative,0.445143481349,0.27049801771
68,../datasets/embedding_results/condmat_sparse_ua.txt,150.0,kmeans,0.445245920963,0.23300023512
69,../datasets/embedding_results/condmat_sparse_ua.txt,150.0,agglomerative,0.461845692175,0.289074071379
70,../datasets/embedding_results/condmat_sparse_ua.txt,200.0,kmeans,0.469756844884,0.259210216514
71,../datasets/embedding_results/condmat_sparse_ua.txt,200.0,agglomerative,0.478020305148,0.299614703142
72,../datasets/embedding_results/condmat_sparse_ua.txt,250.0,kmeans,0.486176299059,0.268456951081
73,../datasets/embedding_results/condmat_sparse_ua.txt,250.0,agglomerative,0.490800525183,0.314221200137
74,../datasets/embedding_results/condmat_sparse_ua.txt,300.0,kmeans,0.494536251954,0.287935184348
75,../datasets/embedding_results/condmat_sparse_ua.txt,300.0,agglomerative,0.501793660328,0.326649269396
