,embedding method,dimension,clustering method,modularity,permanence
18,../datasets/embedding_results/others_embedding/deepautoencoder_polblog.txt,10.0,kmeans,0.0103296025431,-0.341584020986
19,../datasets/embedding_results/others_embedding/deepautoencoder_polblog.txt,10.0,agglomerative,-0.00381189648275,-0.274788187302
20,../datasets/embedding_results/others_embedding/deepautoencoder_polblog.txt,11.0,kmeans,0.00185510484196,-0.370448030556
21,../datasets/embedding_results/others_embedding/deepautoencoder_polblog.txt,11.0,agglomerative,0.00999360690832,-0.331856523239
22,../datasets/embedding_results/others_embedding/deepautoencoder_polblog.txt,12.0,kmeans,0.0127647771104,-0.365440525052
23,../datasets/embedding_results/others_embedding/deepautoencoder_polblog.txt,12.0,agglomerative,0.00253397259764,-0.232584975902
24,../datasets/embedding_results/others_embedding/deepautoencoder_polblog.txt,13.0,kmeans,0.017451725242,-0.366703438582
25,../datasets/embedding_results/others_embedding/deepautoencoder_polblog.txt,13.0,agglomerative,-0.0010653219787,-0.192462571501
26,../datasets/embedding_results/others_embedding/deepautoencoder_polblog.txt,20.0,kmeans,0.0120159095184,-0.314048889914
27,../datasets/embedding_results/others_embedding/deepautoencoder_polblog.txt,20.0,agglomerative,0.0107768766188,-0.311988025706
28,../datasets/embedding_results/others_embedding/deepautoencoder_polblog.txt,30.0,kmeans,0.0326365404171,-0.352987136932
29,../datasets/embedding_results/others_embedding/deepautoencoder_polblog.txt,30.0,agglomerative,0.0268188219812,-0.310029210253
30,../datasets/embedding_results/others_embedding/deepautoencoder_polblog.txt,40.0,kmeans,0.069060480059,-0.244795567924
31,../datasets/embedding_results/others_embedding/deepautoencoder_polblog.txt,40.0,agglomerative,0.0240067418773,-0.291700832039
32,../datasets/embedding_results/others_embedding/deepautoencoder_polblog.txt,50.0,kmeans,0.0538190511067,-0.274260616842
33,../datasets/embedding_results/others_embedding/deepautoencoder_polblog.txt,50.0,agglomerative,0.0138280067903,-0.277459550052
34,../datasets/embedding_results/others_embedding/deepautoencoder_polblog.txt,100.0,kmeans,0.16706435141,-0.302585793624
35,../datasets/embedding_results/others_embedding/deepautoencoder_polblog.txt,100.0,agglomerative,0.114935802615,-0.398601572261
36,../datasets/embedding_results/others_embedding/deepautoencoder_polblog.txt,150.0,kmeans,0.181005161567,-0.251347290156
37,../datasets/embedding_results/others_embedding/deepautoencoder_polblog.txt,150.0,agglomerative,0.104360708444,-0.389388810093
38,../datasets/embedding_results/others_embedding/deepautoencoder_polblog.txt,200.0,kmeans,0.216612875554,-0.24419323335
39,../datasets/embedding_results/others_embedding/deepautoencoder_polblog.txt,200.0,agglomerative,0.115848882556,-0.407101174599
40,../datasets/embedding_results/others_embedding/isomap_polblog.txt,1.0,kmeans,0.116946492877,-0.299648264837
41,../datasets/embedding_results/others_embedding/isomap_polblog.txt,1.0,agglomerative,0.113170772224,-0.305931526633
42,../datasets/embedding_results/others_embedding/isomap_polblog.txt,2.0,kmeans,0.122861702775,-0.253256400685
43,../datasets/embedding_results/others_embedding/isomap_polblog.txt,2.0,agglomerative,0.126257553951,-0.247752540746
44,../datasets/embedding_results/others_embedding/isomap_polblog.txt,3.0,kmeans,0.159633189546,-0.266738838868
45,../datasets/embedding_results/others_embedding/isomap_polblog.txt,3.0,agglomerative,0.158013556923,-0.40285106551
46,../datasets/embedding_results/others_embedding/isomap_polblog.txt,4.0,kmeans,0.140601954062,-0.234311386273
47,../datasets/embedding_results/others_embedding/isomap_polblog.txt,4.0,agglomerative,0.14525444996,-0.232105538792
48,../datasets/embedding_results/others_embedding/isomap_polblog.txt,5.0,kmeans,0.130983432444,-0.222738230437
49,../datasets/embedding_results/others_embedding/isomap_polblog.txt,5.0,agglomerative,0.139734142232,-0.147510249638
50,../datasets/embedding_results/others_embedding/isomap_polblog.txt,6.0,kmeans,0.134399870122,-0.230487467451
51,../datasets/embedding_results/others_embedding/isomap_polblog.txt,6.0,agglomerative,0.132730206677,-0.246291225485
52,../datasets/embedding_results/others_embedding/isomap_polblog.txt,7.0,kmeans,0.133583139738,-0.239478492632
53,../datasets/embedding_results/others_embedding/isomap_polblog.txt,7.0,agglomerative,0.148344771807,-0.309146150698
54,../datasets/embedding_results/others_embedding/isomap_polblog.txt,8.0,kmeans,0.135364332199,-0.240530534486
55,../datasets/embedding_results/others_embedding/isomap_polblog.txt,8.0,agglomerative,0.175182689371,-0.165424599487
56,../datasets/embedding_results/others_embedding/isomap_polblog.txt,9.0,kmeans,0.133604461856,-0.241279288101
57,../datasets/embedding_results/others_embedding/isomap_polblog.txt,9.0,agglomerative,0.140295406326,-0.322889840984
58,../datasets/embedding_results/others_embedding/isomap_polblog.txt,10.0,kmeans,0.133409512939,-0.233948144278
59,../datasets/embedding_results/others_embedding/isomap_polblog.txt,10.0,agglomerative,0.147649711555,-0.257201080182
60,../datasets/embedding_results/others_embedding/isomap_polblog.txt,11.0,kmeans,0.133114962362,-0.241966532487
61,../datasets/embedding_results/others_embedding/isomap_polblog.txt,11.0,agglomerative,0.12768071452,-0.25252041335
62,../datasets/embedding_results/others_embedding/isomap_polblog.txt,12.0,kmeans,0.128701536219,-0.241103498486
63,../datasets/embedding_results/others_embedding/isomap_polblog.txt,12.0,agglomerative,0.136065916342,-0.155776771626
64,../datasets/embedding_results/others_embedding/isomap_polblog.txt,13.0,kmeans,0.136122200793,-0.237708076544
65,../datasets/embedding_results/others_embedding/isomap_polblog.txt,13.0,agglomerative,0.135197619472,-0.294205138823
66,../datasets/embedding_results/others_embedding/isomap_polblog.txt,20.0,kmeans,0.13143466739,-0.226961240137
67,../datasets/embedding_results/others_embedding/isomap_polblog.txt,20.0,agglomerative,0.139941530395,-0.284008376199
68,../datasets/embedding_results/others_embedding/isomap_polblog.txt,30.0,kmeans,0.126749362313,-0.251985415212
69,../datasets/embedding_results/others_embedding/isomap_polblog.txt,30.0,agglomerative,0.138302698379,-0.183124890245
70,../datasets/embedding_results/others_embedding/isomap_polblog.txt,40.0,kmeans,0.138007485569,-0.174748659087
71,../datasets/embedding_results/others_embedding/isomap_polblog.txt,40.0,agglomerative,0.135290301689,-0.280808285856
72,../datasets/embedding_results/others_embedding/isomap_polblog.txt,50.0,kmeans,0.133645894386,-0.219685899202
73,../datasets/embedding_results/others_embedding/isomap_polblog.txt,50.0,agglomerative,0.128173423161,-0.280784690589
74,../datasets/embedding_results/others_embedding/isomap_polblog.txt,100.0,kmeans,0.141930964762,-0.227479188432
75,../datasets/embedding_results/others_embedding/isomap_polblog.txt,100.0,agglomerative,0.127149537291,-0.13786716802
76,../datasets/embedding_results/others_embedding/isomap_polblog.txt,150.0,kmeans,0.161279132514,-0.132668482521
77,../datasets/embedding_results/others_embedding/isomap_polblog.txt,150.0,agglomerative,0.146627268279,-0.162688022763
78,../datasets/embedding_results/others_embedding/isomap_polblog.txt,200.0,kmeans,0.163010734449,-0.131694527575
79,../datasets/embedding_results/others_embedding/isomap_polblog.txt,200.0,agglomerative,0.137317182657,-0.1566359957
80,../datasets/embedding_results/others_embedding/laplacian_eigenmaps_polblog.txt,1.0,kmeans,0.166313801388,-0.410742526496
81,../datasets/embedding_results/others_embedding/laplacian_eigenmaps_polblog.txt,1.0,agglomerative,0.152846552383,-0.364952332932
82,../datasets/embedding_results/others_embedding/laplacian_eigenmaps_polblog.txt,2.0,kmeans,0.166107956049,-0.330494072927
83,../datasets/embedding_results/others_embedding/laplacian_eigenmaps_polblog.txt,2.0,agglomerative,0.149743306251,-0.337447799562
84,../datasets/embedding_results/others_embedding/laplacian_eigenmaps_polblog.txt,3.0,kmeans,0.174744543374,-0.351004142528
85,../datasets/embedding_results/others_embedding/laplacian_eigenmaps_polblog.txt,3.0,agglomerative,0.161964783686,-0.322792101435
86,../datasets/embedding_results/others_embedding/laplacian_eigenmaps_polblog.txt,4.0,kmeans,0.132241568086,-0.364328478479
87,../datasets/embedding_results/others_embedding/laplacian_eigenmaps_polblog.txt,4.0,agglomerative,0.140944811864,-0.371386274794
88,../datasets/embedding_results/others_embedding/laplacian_eigenmaps_polblog.txt,5.0,kmeans,0.150907589134,-0.332133344208
89,../datasets/embedding_results/others_embedding/laplacian_eigenmaps_polblog.txt,5.0,agglomerative,0.115319865639,-0.258483373122
90,../datasets/embedding_results/others_embedding/laplacian_eigenmaps_polblog.txt,6.0,kmeans,0.156259852508,-0.340502345816
91,../datasets/embedding_results/others_embedding/laplacian_eigenmaps_polblog.txt,6.0,agglomerative,0.147847126844,-0.317630444413
92,../datasets/embedding_results/others_embedding/laplacian_eigenmaps_polblog.txt,7.0,kmeans,0.180373306997,-0.338514895375
93,../datasets/embedding_results/others_embedding/laplacian_eigenmaps_polblog.txt,7.0,agglomerative,0.163330474944,-0.308269413666
94,../datasets/embedding_results/others_embedding/laplacian_eigenmaps_polblog.txt,8.0,kmeans,0.167954634422,-0.186037822427
95,../datasets/embedding_results/others_embedding/laplacian_eigenmaps_polblog.txt,8.0,agglomerative,0.134459612504,-0.167251409839
96,../datasets/embedding_results/others_embedding/laplacian_eigenmaps_polblog.txt,9.0,kmeans,0.177822329326,-0.332731880144
97,../datasets/embedding_results/others_embedding/laplacian_eigenmaps_polblog.txt,9.0,agglomerative,0.124916687487,-0.103439583072
98,../datasets/embedding_results/others_embedding/laplacian_eigenmaps_polblog.txt,10.0,kmeans,0.0987628496324,-0.195521406878
99,../datasets/embedding_results/others_embedding/laplacian_eigenmaps_polblog.txt,10.0,agglomerative,0.0816819391717,-0.13156126146
100,../datasets/embedding_results/others_embedding/laplacian_eigenmaps_polblog.txt,11.0,kmeans,0.0478541629817,-0.34906807529
101,../datasets/embedding_results/others_embedding/laplacian_eigenmaps_polblog.txt,11.0,agglomerative,0.219326553178,-0.169893105995
102,../datasets/embedding_results/others_embedding/laplacian_eigenmaps_polblog.txt,12.0,kmeans,0.0870024779977,-0.250972264266
103,../datasets/embedding_results/others_embedding/laplacian_eigenmaps_polblog.txt,12.0,agglomerative,0.208185910086,-0.164544910816
104,../datasets/embedding_results/others_embedding/laplacian_eigenmaps_polblog.txt,13.0,kmeans,0.0609729735267,-0.133288026054
105,../datasets/embedding_results/others_embedding/laplacian_eigenmaps_polblog.txt,13.0,agglomerative,0.219482698811,-0.155851288131
106,../datasets/embedding_results/others_embedding/laplacian_eigenmaps_polblog.txt,20.0,kmeans,0.201806465784,-0.123114737896
107,../datasets/embedding_results/others_embedding/laplacian_eigenmaps_polblog.txt,20.0,agglomerative,0.0391981167406,-0.0253770621551
108,../datasets/embedding_results/others_embedding/laplacian_eigenmaps_polblog.txt,30.0,kmeans,0.0568398903748,-0.0465686793171
109,../datasets/embedding_results/others_embedding/laplacian_eigenmaps_polblog.txt,30.0,agglomerative,0.0463409494396,-0.0156450443912
110,../datasets/embedding_results/others_embedding/laplacian_eigenmaps_polblog.txt,40.0,kmeans,0.0279949516783,-0.0437284645085
111,../datasets/embedding_results/others_embedding/laplacian_eigenmaps_polblog.txt,40.0,agglomerative,0.0196041584606,0.0
112,../datasets/embedding_results/others_embedding/laplacian_eigenmaps_polblog.txt,50.0,kmeans,0.111305470781,-0.00727216846773
113,../datasets/embedding_results/others_embedding/laplacian_eigenmaps_polblog.txt,50.0,agglomerative,0.0203255827519,0.0
114,../datasets/embedding_results/others_embedding/laplacian_eigenmaps_polblog.txt,100.0,kmeans,0.00343742510053,0.0
115,../datasets/embedding_results/others_embedding/laplacian_eigenmaps_polblog.txt,100.0,agglomerative,0.00493341521065,0.0
116,../datasets/embedding_results/others_embedding/laplacian_eigenmaps_polblog.txt,150.0,kmeans,0.0215017178185,-0.000483781361682
117,../datasets/embedding_results/others_embedding/laplacian_eigenmaps_polblog.txt,150.0,agglomerative,0.00931069595065,0.0
118,../datasets/embedding_results/others_embedding/laplacian_eigenmaps_polblog.txt,200.0,kmeans,0.0670292194029,-0.0188036401277
119,../datasets/embedding_results/others_embedding/laplacian_eigenmaps_polblog.txt,200.0,agglomerative,0.00198983886599,0.0
120,../datasets/embedding_results/others_embedding/pca_polblog.txt,1.0,kmeans,0.16966489455,-0.274320946801
121,../datasets/embedding_results/others_embedding/pca_polblog.txt,1.0,agglomerative,0.179672594496,-0.297692236618
122,../datasets/embedding_results/others_embedding/pca_polblog.txt,2.0,kmeans,0.119225500333,-0.311822770937
123,../datasets/embedding_results/others_embedding/pca_polblog.txt,2.0,agglomerative,0.116896055767,-0.42818259621
124,../datasets/embedding_results/others_embedding/pca_polblog.txt,3.0,kmeans,0.122453436023,-0.318783461862
125,../datasets/embedding_results/others_embedding/pca_polblog.txt,3.0,agglomerative,0.112050855384,-0.314906536012
126,../datasets/embedding_results/others_embedding/pca_polblog.txt,4.0,kmeans,0.124065488761,-0.327377100803
127,../datasets/embedding_results/others_embedding/pca_polblog.txt,4.0,agglomerative,0.0962075763942,-0.353508712248
128,../datasets/embedding_results/others_embedding/pca_polblog.txt,5.0,kmeans,0.12507432225,-0.312375504669
129,../datasets/embedding_results/others_embedding/pca_polblog.txt,5.0,agglomerative,0.120661798177,-0.380009754857
130,../datasets/embedding_results/others_embedding/pca_polblog.txt,6.0,kmeans,0.151074201631,-0.292032256144
131,../datasets/embedding_results/others_embedding/pca_polblog.txt,6.0,agglomerative,0.222458491905,-0.357118815855
132,../datasets/embedding_results/others_embedding/pca_polblog.txt,7.0,kmeans,0.139469648093,-0.301911072715
133,../datasets/embedding_results/others_embedding/pca_polblog.txt,7.0,agglomerative,0.174717447299,-0.342888965353
134,../datasets/embedding_results/others_embedding/pca_polblog.txt,8.0,kmeans,0.145389294953,-0.313061885702
135,../datasets/embedding_results/others_embedding/pca_polblog.txt,8.0,agglomerative,0.164792469225,-0.344200886015
136,../datasets/embedding_results/others_embedding/pca_polblog.txt,9.0,kmeans,0.149311023702,-0.290188171806
137,../datasets/embedding_results/others_embedding/pca_polblog.txt,9.0,agglomerative,0.210328173552,-0.391649772804
138,../datasets/embedding_results/others_embedding/pca_polblog.txt,10.0,kmeans,0.162390434954,-0.321989789748
139,../datasets/embedding_results/others_embedding/pca_polblog.txt,10.0,agglomerative,0.196104650683,-0.397362688421
140,../datasets/embedding_results/others_embedding/pca_polblog.txt,11.0,kmeans,0.10790372036,-0.272352372231
141,../datasets/embedding_results/others_embedding/pca_polblog.txt,11.0,agglomerative,0.131374862365,-0.372951841896
142,../datasets/embedding_results/others_embedding/pca_polblog.txt,12.0,kmeans,0.139579143873,-0.342874692075
143,../datasets/embedding_results/others_embedding/pca_polblog.txt,12.0,agglomerative,0.185115037921,-0.355319168958
144,../datasets/embedding_results/others_embedding/pca_polblog.txt,13.0,kmeans,0.156912932547,-0.313388901411
145,../datasets/embedding_results/others_embedding/pca_polblog.txt,13.0,agglomerative,0.117508308234,-0.408154450929
146,../datasets/embedding_results/others_embedding/pca_polblog.txt,20.0,kmeans,0.155396284341,-0.271943489471
147,../datasets/embedding_results/others_embedding/pca_polblog.txt,20.0,agglomerative,0.127193770887,-0.327464090569
148,../datasets/embedding_results/others_embedding/pca_polblog.txt,30.0,kmeans,0.141539500834,-0.272523397487
149,../datasets/embedding_results/others_embedding/pca_polblog.txt,30.0,agglomerative,0.126183009763,-0.207876932959
150,../datasets/embedding_results/others_embedding/pca_polblog.txt,40.0,kmeans,0.138751178793,-0.290314084253
151,../datasets/embedding_results/others_embedding/pca_polblog.txt,40.0,agglomerative,0.173599053595,-0.303647073841
152,../datasets/embedding_results/others_embedding/pca_polblog.txt,50.0,kmeans,0.139988393236,-0.259037431929
153,../datasets/embedding_results/others_embedding/pca_polblog.txt,50.0,agglomerative,0.174140547343,-0.407693755492
154,../datasets/embedding_results/others_embedding/pca_polblog.txt,100.0,kmeans,0.13153713813,-0.282824286356
155,../datasets/embedding_results/others_embedding/pca_polblog.txt,100.0,agglomerative,0.155992192178,-0.275210791303
156,../datasets/embedding_results/others_embedding/pca_polblog.txt,150.0,kmeans,0.140229471169,-0.307044334531
157,../datasets/embedding_results/others_embedding/pca_polblog.txt,150.0,agglomerative,0.167900236441,-0.335826830043
158,../datasets/embedding_results/others_embedding/pca_polblog.txt,200.0,kmeans,0.151268311123,-0.321559667584
159,../datasets/embedding_results/others_embedding/pca_polblog.txt,200.0,agglomerative,0.13906237827,-0.313102442768
160,../datasets/embedding_results/others_embedding/tsne_polblog.txt,1.0,kmeans,0.190020241998,-0.547665618881
161,../datasets/embedding_results/others_embedding/tsne_polblog.txt,1.0,agglomerative,0.191123662072,-0.377761296372
162,../datasets/embedding_results/others_embedding/tsne_polblog.txt,2.0,kmeans,0.208614009827,-0.47753667061
163,../datasets/embedding_results/others_embedding/tsne_polblog.txt,2.0,agglomerative,0.23824374137,-0.436563129873
164,../datasets/embedding_results/others_embedding/tsne_polblog.txt,3.0,kmeans,0.202533187941,-0.496807241245
165,../datasets/embedding_results/others_embedding/tsne_polblog.txt,3.0,agglomerative,0.19925204987,-0.495905929776
166,../datasets/embedding_results/others_embedding/tsne_polblog.txt,4.0,kmeans,0.186057023445,-0.53464125493
167,../datasets/embedding_results/others_embedding/tsne_polblog.txt,4.0,agglomerative,0.190990406439,-0.526495045284
168,../datasets/embedding_results/others_embedding/tsne_polblog.txt,5.0,kmeans,0.186441401478,-0.543368859953
169,../datasets/embedding_results/others_embedding/tsne_polblog.txt,5.0,agglomerative,0.152322833332,-0.553051541088
170,../datasets/embedding_results/others_embedding/tsne_polblog.txt,6.0,kmeans,0.251519739223,-0.46737470061
171,../datasets/embedding_results/others_embedding/tsne_polblog.txt,6.0,agglomerative,0.268823553791,-0.453761817414
172,../datasets/embedding_results/others_embedding/tsne_polblog.txt,7.0,kmeans,0.252183314762,-0.46551214364
173,../datasets/embedding_results/others_embedding/tsne_polblog.txt,7.0,agglomerative,0.267048675814,-0.454626402902
174,../datasets/embedding_results/others_embedding/tsne_polblog.txt,8.0,kmeans,0.260537586715,-0.458763151668
175,../datasets/embedding_results/others_embedding/tsne_polblog.txt,8.0,agglomerative,0.169004943395,-0.525698167495
176,../datasets/embedding_results/others_embedding/tsne_polblog.txt,9.0,kmeans,0.259489640303,-0.459627519591
177,../datasets/embedding_results/others_embedding/tsne_polblog.txt,9.0,agglomerative,0.272292621109,-0.467820171966
178,../datasets/embedding_results/others_embedding/tsne_polblog.txt,10.0,kmeans,0.259489640304,-0.459627519591
179,../datasets/embedding_results/others_embedding/tsne_polblog.txt,10.0,agglomerative,0.272292621109,-0.467820171966
180,../datasets/embedding_results/others_embedding/tsne_polblog.txt,11.0,kmeans,0.259243928528,-0.459998896198
181,../datasets/embedding_results/others_embedding/tsne_polblog.txt,11.0,agglomerative,0.267002541429,-0.47959152055
182,../datasets/embedding_results/others_embedding/tsne_polblog.txt,12.0,kmeans,0.25479319897,-0.475945429253
183,../datasets/embedding_results/others_embedding/tsne_polblog.txt,12.0,agglomerative,0.267689316607,-0.456336830037
184,../datasets/embedding_results/others_embedding/tsne_polblog.txt,13.0,kmeans,0.254629917326,-0.475126980389
185,../datasets/embedding_results/others_embedding/tsne_polblog.txt,13.0,agglomerative,0.266078228581,-0.481663779596
186,../datasets/embedding_results/others_embedding/tsne_polblog.txt,20.0,kmeans,0.153361912978,-0.599939838742
187,../datasets/embedding_results/others_embedding/tsne_polblog.txt,20.0,agglomerative,0.155354717575,-0.58320042253
188,../datasets/embedding_results/others_embedding/tsne_polblog.txt,30.0,kmeans,0.226010198763,-0.592952430341
189,../datasets/embedding_results/others_embedding/tsne_polblog.txt,30.0,agglomerative,0.147407568679,-0.565424878542
190,../datasets/embedding_results/others_embedding/tsne_polblog.txt,40.0,kmeans,0.224418342347,-0.565351761288
191,../datasets/embedding_results/others_embedding/tsne_polblog.txt,40.0,agglomerative,0.184914157542,-0.54503838225
192,../datasets/embedding_results/others_embedding/tsne_polblog.txt,50.0,kmeans,0.17368234642,-0.554364194668
193,../datasets/embedding_results/others_embedding/tsne_polblog.txt,50.0,agglomerative,0.200020147281,-0.532388684556
194,../datasets/embedding_results/others_embedding/tsne_polblog.txt,100.0,kmeans,0.169198403183,-0.552237341499
195,../datasets/embedding_results/others_embedding/tsne_polblog.txt,100.0,agglomerative,0.149313397003,-0.527644536161
196,../datasets/embedding_results/others_embedding/tsne_polblog.txt,150.0,kmeans,0.207553583004,-0.578121581943
197,../datasets/embedding_results/others_embedding/tsne_polblog.txt,150.0,agglomerative,0.164594191243,-0.569787901194
198,../datasets/embedding_results/others_embedding/tsne_polblog.txt,200.0,kmeans,0.227595865984,-0.582369169194
199,../datasets/embedding_results/others_embedding/tsne_polblog.txt,200.0,agglomerative,0.17017930833,-0.56899563083
200,../datasets/embedding_results/others_embedding/randomwalk_laplacian_polblog.txt,1.0,kmeans,0.00278919189354,0.0
201,../datasets/embedding_results/others_embedding/randomwalk_laplacian_polblog.txt,1.0,agglomerative,0.00278919189354,0.0
202,../datasets/embedding_results/others_embedding/randomwalk_laplacian_polblog.txt,2.0,kmeans,0.321113589041,-0.103417007359
203,../datasets/embedding_results/others_embedding/randomwalk_laplacian_polblog.txt,2.0,agglomerative,0.314442246674,-0.0868357760544
204,../datasets/embedding_results/others_embedding/randomwalk_laplacian_polblog.txt,3.0,kmeans,0.416972743084,0.1055094535
205,../datasets/embedding_results/others_embedding/randomwalk_laplacian_polblog.txt,3.0,agglomerative,0.415468603926,0.1114742154
206,../datasets/embedding_results/others_embedding/randomwalk_laplacian_polblog.txt,4.0,kmeans,0.428141158803,0.137818753756
207,../datasets/embedding_results/others_embedding/randomwalk_laplacian_polblog.txt,4.0,agglomerative,0.379147824105,0.0421402168129
208,../datasets/embedding_results/others_embedding/randomwalk_laplacian_polblog.txt,5.0,kmeans,0.417205589638,0.105673281356
209,../datasets/embedding_results/others_embedding/randomwalk_laplacian_polblog.txt,5.0,agglomerative,0.427550810145,0.134529772114
210,../datasets/embedding_results/others_embedding/randomwalk_laplacian_polblog.txt,6.0,kmeans,0.428255896965,0.136340642445
211,../datasets/embedding_results/others_embedding/randomwalk_laplacian_polblog.txt,6.0,agglomerative,0.427885105451,0.132113707553
212,../datasets/embedding_results/others_embedding/randomwalk_laplacian_polblog.txt,7.0,kmeans,0.428215038968,0.137518281972
213,../datasets/embedding_results/others_embedding/randomwalk_laplacian_polblog.txt,7.0,agglomerative,0.425028909879,0.139033158436
214,../datasets/embedding_results/others_embedding/randomwalk_laplacian_polblog.txt,8.0,kmeans,0.428331336062,0.137991068941
215,../datasets/embedding_results/others_embedding/randomwalk_laplacian_polblog.txt,8.0,agglomerative,0.427693816714,0.135045571192
216,../datasets/embedding_results/others_embedding/randomwalk_laplacian_polblog.txt,9.0,kmeans,0.428139787801,0.137299564114
217,../datasets/embedding_results/others_embedding/randomwalk_laplacian_polblog.txt,9.0,agglomerative,0.427709309391,0.13552739895
218,../datasets/embedding_results/others_embedding/randomwalk_laplacian_polblog.txt,10.0,kmeans,0.428225785043,0.136166569005
219,../datasets/embedding_results/others_embedding/randomwalk_laplacian_polblog.txt,10.0,agglomerative,0.00350721373818,0.0
220,../datasets/embedding_results/others_embedding/randomwalk_laplacian_polblog.txt,11.0,kmeans,0.427843139556,0.134748816696
221,../datasets/embedding_results/others_embedding/randomwalk_laplacian_polblog.txt,11.0,agglomerative,0.0038652921646,0.0
222,../datasets/embedding_results/others_embedding/randomwalk_laplacian_polblog.txt,12.0,kmeans,0.0035071600436,0.0
223,../datasets/embedding_results/others_embedding/randomwalk_laplacian_polblog.txt,12.0,agglomerative,0.00398453709164,0.0
224,../datasets/embedding_results/others_embedding/randomwalk_laplacian_polblog.txt,13.0,kmeans,0.427575477436,0.134917514634
225,../datasets/embedding_results/others_embedding/randomwalk_laplacian_polblog.txt,13.0,agglomerative,0.00398453709164,0.0
226,../datasets/embedding_results/others_embedding/randomwalk_laplacian_polblog.txt,20.0,kmeans,0.426102175076,0.138222765907
227,../datasets/embedding_results/others_embedding/randomwalk_laplacian_polblog.txt,20.0,agglomerative,0.00434179578077,0.0
228,../datasets/embedding_results/others_embedding/randomwalk_laplacian_polblog.txt,30.0,kmeans,0.427645239226,0.136454946851
229,../datasets/embedding_results/others_embedding/randomwalk_laplacian_polblog.txt,30.0,agglomerative,0.00314797371898,0.0
230,../datasets/embedding_results/others_embedding/randomwalk_laplacian_polblog.txt,40.0,kmeans,0.426360995489,0.133885786095
231,../datasets/embedding_results/others_embedding/randomwalk_laplacian_polblog.txt,40.0,agglomerative,0.00374156552982,0.0
232,../datasets/embedding_results/others_embedding/randomwalk_laplacian_polblog.txt,50.0,kmeans,0.00362328352562,0.0
233,../datasets/embedding_results/others_embedding/randomwalk_laplacian_polblog.txt,50.0,agglomerative,0.00302840483464,0.0
234,../datasets/embedding_results/others_embedding/randomwalk_laplacian_polblog.txt,100.0,kmeans,0.00385399482461,0.0
235,../datasets/embedding_results/others_embedding/randomwalk_laplacian_polblog.txt,100.0,agglomerative,0.00255054632519,0.0
236,../datasets/embedding_results/others_embedding/randomwalk_laplacian_polblog.txt,150.0,kmeans,0.00266998097307,0.0
237,../datasets/embedding_results/others_embedding/randomwalk_laplacian_polblog.txt,150.0,agglomerative,0.00243096491211,0.0
238,../datasets/embedding_results/others_embedding/randomwalk_laplacian_polblog.txt,200.0,kmeans,0.00254946706409,0.0
239,../datasets/embedding_results/others_embedding/randomwalk_laplacian_polblog.txt,200.0,agglomerative,0.00243093448518,0.0
